,name,postcode,borough,latitude,longitude,price,rating,popularity,number_of_crimes,number_of_metro,number_of_police,distance_metro,distance_police,metro,police
571,The Mitre,W2 3QH,City of Westminster,51.512367,-0.178551,1.0,7.5,0.9429961587708068,158,2,0.0,243.1591036743204,582.2997545583812,1,0
572,Chelsea Potter,SW3 4PL,Royal Borough of Kensington and Chelsea,51.488446,-0.165872,1.0,6.5,0.9784285880572692,103,0,2.0,787.3939295458447,396.1193129098799,0,1
573,The Albert,SW1H 0NP,City of Westminster,51.497703,-0.135533,1.0,7.0,0.9988196950296824,168,1,6.0,248.9256764860708,138.66550335459775,1,1
574,The Gloucester,SW1X 9QR,Royal Borough of Kensington and Chelsea,51.499942,-0.159535,1.0,6.7,0.9931672680712372,119,1,2.0,201.4529860759683,154.52144379934924,1,1
575,Bag O'Nails,SW1W 0PP,City of Westminster,51.498007,-0.144138,1.0,6.7,0.9885834012338494,114,1,2.0,153.52312525109244,379.5542757088187,1,1
576,The Waterfront,SW18 1TS,London Borough of Wandsworth,51.464356,-0.185605,1.0,6.8,0.9544872541031312,82,0,0.0,1633.0755949881684,756.4322713480154,0,0
577,The Junction,SW11 1SA,London Borough of Wandsworth,51.463308,-0.169861,1.0,6.7,0.9751530671633104,225,0,1.0,1928.8535728313736,95.61738234397406,0,1
578,The Falcon,SW11 1RU,London Borough of Wandsworth,51.463824,-0.168084,2.0,6.6,0.9807519497148178,215,0,2.0,1868.421137342305,88.96274259841759,0,1
579,The London and South Western,SW11 1LJ,London Borough of Wandsworth,51.46402,-0.16766,1.0,6.6,0.9875916656966592,215,0,2.0,1860.545121452291,113.47835597538656,0,1
580,The Feathers,SW1H 0BH,City of Westminster,51.499229,-0.132958,1.0,6.6,0.9819974391805376,128,1,6.0,86.49439594445911,56.37820290605261,1,1
581,The Gallery,SW1V 3AS,City of Westminster,51.488724,-0.134304,1.0,6.4,0.9912932138284252,174,1,0.0,96.28753965749227,868.6258773741225,1,0
582,The Northcote,SW11 1NT,London Borough of Wandsworth,51.460623,-0.167097,1.0,6.6,0.9651425910836924,183,0,1.0,1601.597457400039,414.6780155917482,0,1
583,Shepherds Tavern Mayfair,W1J 7SS,City of Westminster,51.506238,-0.14747,1.0,6.4,0.9796298451868234,151,2,0.0,330.727100478607,739.6275318959881,1,0
584,Shakespeare,SW1W 0RP,City of Westminster,51.49635,-0.144869,2.0,6.2,0.9956116866488184,136,1,1.0,67.14551367749498,237.3252036544989,1,1
585,Two Chairmen,SW1H 9BP,City of Westminster,51.50048,-0.131648,1.0,6.4,0.9729111861250146,167,2,6.0,180.28216734583305,116.64615860149824,1,1
586,The Clarence,W1S 4LB,City of Westminster,51.507819,-0.141382,1.0,6.4,0.9871702944942382,239,1,1.0,153.26659530224202,422.4368080938771,1,1
587,Zetland Arms,SW7 3EX,Royal Borough of Kensington and Chelsea,51.493446,-0.175839,1.0,5.7,0.9727971132580608,91,2,0.0,211.9423654140136,561.3182510084836,1,0
588,Morpeth Arms,SW1P 4RW,City of Westminster,51.489307,-0.128732,1.0,6.3,0.9517820975439414,135,1,0.0,299.1226741664142,576.8848635783846,1,0
589,The White Swan,SW1V 2SA,City of Westminster,51.489887,-0.131401,1.0,6.2,0.9797252939122336,136,1,0.0,144.4390438856732,755.6997201348993,1,0
590,The Victoria,SW1W 0NR,City of Westminster,51.495591,-0.146063,1.0,6.0,0.9888650913746944,132,1,1.0,183.14343739633796,255.05611667752132,1,1
591,Hoop & Toy,SW7 2HQ,Royal Borough of Kensington and Chelsea,51.494711,-0.174247,1.0,5.6,0.977017809335351,85,1,0.0,113.58480343970466,502.4054561404266,1,0
592,Travellers Tavern,SW1W 9RB,City of Westminster,51.492968,-0.148937,1.0,5.7,0.9895122802933304,120,1,2.0,497.10588029932336,195.52015601603952,1,1
593,The Willow Walk,SW1V 1LW,City of Westminster,51.495111,-0.142417,1.0,5.8,0.9962425794436036,202,1,1.0,201.54082482519684,46.366044301178064,1,1
594,Brass Monkey,SW1V 1AU,City of Westminster,51.494376,-0.140758,1.0,5.8,0.9650401583052032,220,1,2.0,336.72071318075496,136.7490392863816,1,1
595,The Old Star,SW1H 0DB,City of Westminster,51.4999,-0.133649,1.0,5.8,0.9957956000465604,123,1,6.0,29.19082451584765,48.231572146937786,1,1
596,The Barley Mow,SW1P 2EE,City of Westminster,51.495014,-0.131673,1.0,5.7,0.985929461063904,206,0,4.0,545.2443339864299,277.63038280012006,0,1
597,Greencoat Boy,SW1P 1PJ,City of Westminster,51.496337,-0.135813,1.0,5.4,0.9832941450355024,212,1,6.0,396.8392231472458,69.17490451762276,1,1
598,The Ram,KT1 1HL,Royal Borough of Kingston upon Thames,51.407998,-0.307852,1.0,8.4,0.9747968804562914,123,0,2.0,6163.892120795689,67.03807551820846,0,1
599,The Grey Horse,KT2 5EE,Royal Borough of Kingston upon Thames,51.414203,-0.300544,1.0,8.7,0.9651286229775348,213,0,1.0,5453.498408168677,21.183684332117448,0,1
600,Woody's,KT1 1HH,Royal Borough of Kingston upon Thames,51.408361,-0.308181,1.0,8.1,0.9410382958910488,120,0,2.0,6125.5724460930005,80.45721103946586,0,1
601,The Antelope,KT6 4AW,Royal Borough of Kingston upon Thames,51.395155,-0.307821,1.0,8.9,0.9729554184611804,81,0,0.0,7587.989393923213,1065.4937903538644,0,0
602,The Foresters,KT1 4DG,London Borough of Richmond upon Thames,51.41405,-0.312708,1.0,7.6,0.9376812943778372,40,0,0.0,5534.321080242302,746.2418441282807,0,0
603,The Boaters Inn,KT2 5AU,Royal Borough of Kingston upon Thames,51.418664,-0.30581,1.0,7.6,0.9626190199045512,33,0,0.0,4970.498297227506,637.1509924947208,0,0
604,The Mute Swan,KT8 9BN,London Borough of Richmond upon Thames,51.404703,-0.3423,1.0,8.3,0.9418042137120242,8,0,0.0,7101.967524219092,544.3730650730693,0,0
605,The Lamb,KT6 5NF,Royal Borough of Kingston upon Thames,51.392002,-0.311366,1.0,8.0,0.9657432196484692,67,0,0.0,7957.105843385032,1053.810011008672,0,0
606,The Cocoanut,KT1 2RF,Royal Borough of Kingston upon Thames,51.406828,-0.298407,1.0,7.3,0.9160609940635548,108,0,0.0,6275.431658006386,619.370413494723,0,0
607,The Wych Elm,KT2 6HT,Royal Borough of Kingston upon Thames,51.417169,-0.294091,1.0,7.4,0.9329530904434874,53,0,0.0,5143.6249510535645,556.2442999291645,0,0
608,La Cloche at the Lion,TW11 9DN,London Borough of Richmond upon Thames,51.418003,-0.318373,1.0,7.3,0.9527179606565008,33,0,0.0,5176.928329769483,1324.1137699602464,0,0
609,The Adelaide,TW11 0AU,London Borough of Richmond upon Thames,51.423666,-0.334627,1.0,7.8,0.9017157490396926,32,0,1.0,4965.429732899232,127.74487148311184,0,1
610,The Cardinal,KT2 5QG,Royal Borough of Kingston upon Thames,51.426511,-0.298151,1.0,7.4,0.6736002793621232,26,0,0.0,4088.4835611180088,1394.058055807419,0,0
611,The Kingston Mill,KT1 1HN,Royal Borough of Kingston upon Thames,51.407007,-0.308175,1.0,6.7,0.8987172622511931,114,0,2.0,6275.557330792387,165.32872527415984,0,1
612,The Masons Arms,TW11 8PJ,London Borough of Richmond upon Thames,51.426705,-0.339017,1.0,7.5,0.9394133395413804,38,0,1.0,4821.61171978249,348.19407988949354,0,1
613,Druids Head,KT1 1JT,Royal Borough of Kingston upon Thames,51.409151,-0.306425,1.0,6.5,0.9754580374810848,232,0,2.0,6028.706316180791,95.78273531200443,0,1
614,Prince of Wales,KT6 6AL,Royal Borough of Kingston upon Thames,51.389519,-0.297773,1.0,7.1,0.9695774647887324,68,0,2.0,7296.140053176921,168.58513843524815,0,1
615,Willoughby Arms,KT2 6LN,Royal Borough of Kingston upon Thames,51.415426,-0.292033,1.0,6.7,0.9329461063904084,81,0,0.0,5350.695326084926,597.53714469961,0,0
616,The New Inn,TW10 7DB,London Borough of Richmond upon Thames,51.436199,-0.305113,1.0,7.2,0.9409754394133396,6,0,0.0,3023.735482184885,712.28439988,0,0
617,The Cricketers,KT1 2UL,Royal Borough of Kingston upon Thames,51.407563,-0.297781,1.0,6.4,0.8472028867419392,176,0,0.0,6194.95362265476,644.9339990848463,0,0
618,The Swan,KT1 4DB,London Borough of Richmond upon Thames,51.412624,-0.310824,1.0,6.3,0.9507950180421372,98,0,0.0,5673.35094184808,543.1273731044746,0,0
619,The Railway Pub,TW11 0BB,London Borough of Richmond upon Thames,51.424276,-0.332793,1.0,6.9,0.9168920963799324,38,0,1.0,4847.893501893543,166.4374561683648,0,1
620,Teddington Arms Teddington,TW11 8EW,London Borough of Richmond upon Thames,51.427043,-0.332043,1.0,6.9,0.9155465021534164,44,0,1.0,4549.53848663231,326.48266199758586,0,1
621,Harts Boatyard,KT6 4ES,Royal Borough of Kingston upon Thames,51.397012,-0.312004,1.0,6.5,0.9568501920614596,21,0,0.0,7407.229124354643,1302.8060912594356,0,0
622,The Berrylands,KT5 8LS,Royal Borough of Kingston upon Thames,51.398264,-0.28044,1.0,6.7,0.926397392620184,15,0,0.0,5833.050813769029,1615.4068161487676,0,0
623,Tide End Cottage,TW11 9NN,London Borough of Richmond upon Thames,51.429379,-0.32295,1.0,6.8,0.9119147945524386,22,0,0.0,4054.557001073331,982.3158673015928,0,0
624,The Queens Head,KT2 5HA,Royal Borough of Kingston upon Thames,51.418659,-0.301423,1.0,6.3,0.9544919101385172,31,0,0.0,4958.324610301868,517.7528471829382,0,0
625,The Kings Tun,KT1 1QT,Royal Borough of Kingston upon Thames,51.41143,-0.300753,2.0,6.1,0.988420439995344,271,0,1.0,5761.847543898571,292.59041180024514,0,1
626,The Spring Grove,KT1 2SF,Royal Borough of Kingston upon Thames,51.403301,-0.299619,1.0,6.2,0.9419601908974508,51,0,0.0,6666.104524993848,757.5760972129757,0,0
627,O'Neill's,KT1 1BQ,Royal Borough of Kingston upon Thames,51.409136,-0.305611,1.0,5.8,0.9255383540914912,233,0,2.0,6026.867193513501,128.4447792239067,0,1
628,Royal Oak,KT6 7AA,Royal Borough of Kingston upon Thames,51.385261,-0.294952,1.0,6.5,0.9493563031079036,30,0,4.0,7213.634652001145,44.503112860205896,0,1
629,The Surbiton Flyer,KT6 4NS,Royal Borough of Kingston upon Thames,51.392693,-0.304916,1.0,6.2,0.9544174135723432,86,0,0.0,7630.636676363104,727.7499205345578,0,0
630,The Victoria,KT6 4JT,Royal Borough of Kingston upon Thames,51.392151,-0.307162,1.0,6.2,0.9787847747642882,84,0,0.0,7797.286242089094,808.1403978673717,0,0
631,The Gazebo,KT1 1QN,Royal Borough of Kingston upon Thames,51.410669,-0.307521,1.0,5.4,0.9128529856826912,251,0,2.0,5866.006928177285,258.8271048969217,0,1
632,Bacchus,KT1 1RP,Royal Borough of Kingston upon Thames,51.409638,-0.305308,1.0,5.3,0.91570015132115,242,0,2.0,5969.959580273123,183.43021329014263,0,1
633,Waggon & Horses,KT6 4TW,Royal Borough of Kingston upon Thames,51.399021,-0.301834,1.0,5.8,0.9748667209870796,36,0,0.0,7142.157174869887,1093.7294571897392,0,0
634,The Hand & Flower,TW10 5LA,London Borough of Richmond upon Thames,51.432227,-0.306594,1.0,6.1,0.9183052031195436,18,0,0.0,3474.087807141926,845.5359470741425,0,0
635,Park Tavern,KT2 6AP,Royal Borough of Kingston upon Thames,51.419479,-0.287759,1.0,5.6,0.8973204516354324,31,0,0.0,4947.764872663592,1062.1990176423506,0,0
636,The Hogarth,TW11 8QY,London Borough of Richmond upon Thames,51.425837,-0.336795,1.0,5.9,0.9366476545221744,38,0,1.0,4824.9361809645625,168.31802635648415,0,1
637,Black Lion,KT6 5PL,Royal Borough of Kingston upon Thames,51.391936,-0.310492,1.0,5.6,0.8042813455657493,70,0,0.0,7958.971869755166,995.9033320858975,0,0
638,Coronation Hall,KT6 4LQ,Royal Borough of Kingston upon Thames,51.393786,-0.303618,1.0,5.4,0.9673053195204284,77,0,0.0,7497.59142476316,766.5762689412717,0,0
639,The Kings Arms,SE1 8TB,London Borough of Lambeth,51.504593,-0.109372,2.0,8.5,0.9798160866022582,216,2,1.0,310.6020749839653,307.0167233573926,1,1
640,The Old Red Lion,SE11 4RS,London Borough of Lambeth,51.489365,-0.105265,2.0,9.0,0.9882225584914446,146,1,0.0,132.97640979850706,550.8490045129727,1,0
641,The Black Dog,SE11 5ER,London Borough of Lambeth,51.488749,-0.120925,2.0,8.2,0.9708695146083112,190,1,1.0,357.8566653809047,149.72674182563603,1,1
642,Ship & Shovel,WC2N 5PH,City of Westminster,51.50756,-0.124782,1.0,7.7,0.9793318589221278,428,3,4.0,135.55392675840883,122.04533131992704,1,1
643,The Crown & Cushion,SE1 7HR,London Borough of Lambeth,51.499309,-0.113683,1.0,7.4,0.9779257362355954,215,2,4.0,113.12807279550856,241.2727375182237,1,1
644,Coach & Horses,W1J 6PT,City of Westminster,51.510941,-0.144064,1.0,8.0,0.9941077872191828,328,3,2.0,475.7681091919864,213.16458749258325,1,1
645,The Windmill,W1S 2AZ,City of Westminster,51.512479,-0.142397,1.0,7.9,0.9842928646257711,403,2,2.0,310.6644710269352,127.63148667057088,1,1
646,The Toucan,W1D 3BY,City of Westminster,51.515128,-0.133094,1.0,7.7,0.9703503666627866,886,1,1.0,231.51693953085652,498.72430388339166,1,1
647,The Duchy Arms,SE11 5UG,London Borough of Lambeth,51.489157,-0.114453,1.0,7.4,0.978510068676522,141,0,1.0,603.1408541424871,430.0796828008541,0,1
648,The Rose,SE1 7TL,London Borough of Lambeth,51.489698,-0.122637,1.0,7.0,0.9839669421487603,157,1,1.0,414.32879697223984,154.2380144019827,1,1
649,The Chandos,WC2N 4ER,City of Westminster,51.509578,-0.12676,2.0,6.9,0.9906274007682458,926,4,5.0,243.0290551067739,156.9096067810056,1,1
650,The Clachan,W1B 5QH,City of Westminster,51.513555,-0.140186,3.0,7.1,0.988704458153882,478,1,2.0,192.5508950130316,226.33506699397603,1,1
651,Old Coffee House,W1F 9SF,City of Westminster,51.512552,-0.137315,2.0,6.9,0.97350250261902,993,1,1.0,349.913251564944,287.06746263181594,1,1
652,The Marquis,WC2N 4HS,City of Westminster,51.509793,-0.125622,1.0,6.6,0.976203003142824,846,4,4.0,273.09734262641206,78.67470456468469,1,1
653,Argyll Arms,W1F 7TP,City of Westminster,51.515018,-0.141312,1.0,6.9,0.9904295192643464,386,1,2.0,18.892726062019197,221.51867614329785,1,1
654,The Kings Head,W1S 4RX,City of Westminster,51.508693,-0.141218,1.0,6.8,0.9721336282155744,297,1,1.0,241.96976213321832,325.03330575658504,1,1
655,The White Hart,WC2B 5QD,London Borough of Camden,51.5145112,-0.1219002,1.0,6.6,0.9751181468979164,301,2,0.0,228.5142718791921,514.7320287787425,1,0
656,Westminster Arms,SW1P 3AT,City of Westminster,51.500567,-0.129764,1.0,6.3,0.9876940984751484,138,2,6.0,304.36670915396746,223.25383871598137,1,1
657,The Blue Posts,W1T 3ET,City of Westminster,51.516966,-0.135457,1.0,6.5,0.9735513909905716,552,3,2.0,313.8026074345358,305.6645895520559,1,1
658,Blue Posts,W1B 5PX,City of Westminster,51.512884,-0.139495,1.0,6.4,0.9859364451169828,647,1,2.0,279.94845366490574,183.00992097468568,1,1
659,Glassblower,W1B 5JY,City of Westminster,51.510567,-0.136965,1.0,5.9,0.9773530438831336,877,0,1.0,214.2318832501538,314.2153925468651,1,1
660,The Rockingham Arms,SE1 6BN,London Borough of Southwark,51.49595,-0.099705,1.0,5.7,0.9856081946222792,265,1,2.0,151.86315931496574,405.8766980113514,1,1
661,Ladywell Tavern,SE13 7HS,London Borough of Lewisham,51.456374,-0.021407,1.0,8.0,0.9768082877429868,120,0,0.0,2488.7129479333066,1094.5472044424707,0,0
662,The Ivy House,SE15 3BE,London Borough of Southwark,51.458219,-0.052017,1.0,8.7,0.9741892678384356,42,0,0.0,2116.8509267641266,1071.1782274859718,0,0
663,Skehans Freehouse,SE14 5TW,London Borough of Lewisham,51.467481,-0.0494,1.0,8.4,0.9709603072983356,53,0,0.0,1116.629224056533,1098.8635290540317,0,0
664,Blythe Hill Tavern,SE23 1JB,London Borough of Lewisham,51.4423194,-0.033722,1.0,8.4,0.9629938307531136,96,0,1.0,3757.807899054418,303.88106323621463,0,1
665,Catford Bridge Tavern,SE6 4RE,London Borough of Lewisham,51.444608,-0.024363,1.0,7.9,0.9563333721336282,152,0,0.0,3649.208227394111,731.2997421017901,0,0
666,The Waverley Arms,SE15 3BU,London Borough of Southwark,51.461315,-0.047024,1.0,7.9,0.9878803398905832,49,0,0.0,1678.3963850751636,676.125030496942,0,0
667,Ninth Life,SE6 4BD,London Borough of Lewisham,51.445213,-0.019424,1.0,7.6,0.9831381678500756,194,0,0.0,3706.1469580258913,1037.2493383201277,0,0
668,Brockley Jack,SE4 2DH,London Borough of Lewisham,51.45343,-0.03847,1.0,7.3,0.960926551041788,49,0,0.0,2496.9179212247354,858.3480264575423,0,0
669,Jolly Farmers,SE13 6LE,London Borough of Lewisham,51.45533,-0.015825,1.0,6.2,0.8959795134443022,176,0,0.0,2750.7916511344865,1003.0654023269788,0,0
670,Edmund Halley,SE12 8RG,London Borough of Lewisham,51.455454,0.011864,1.0,6.4,0.9818531020835758,80,0,0.0,3997.0885279148097,1757.6218778202965,0,0
671,The Crown,SE12 0AJ,London Borough of Lewisham,51.443711,0.01769,1.0,6.3,0.9773088115469678,47,0,0.0,5173.759942483866,2922.538200689308,0,0
672,The London & Rye,SE6 4AF,London Borough of Lewisham,51.447563,-0.017719,1.0,5.0,0.9849423815621,207,0,0.0,3497.683450251374,1291.7928236758703,0,0
673,The Charles Holden,SW19 2BH,London Borough of Merton,51.417956,-0.178677,1.0,8.5,0.9801722733092773,70,1,0.0,55.79601308315054,1343.0180737910136,1,0
674,The Sultan,SW19 1BT,London Borough of Merton,51.418561,-0.18535,1.0,8.1,0.9854033290653008,77,0,0.0,510.2773475341877,1293.0011318265126,0,0
675,The Garden Shed,SW19 1AN,London Borough of Merton,51.420277,-0.186872,1.0,7.9,0.9597346059830054,51,0,0.0,655.0794368058994,1158.7693213765474,0,0
676,Manor Bar & Grill,SW17 0SF,London Borough of Wandsworth,51.423848,-0.172001,1.0,8.1,0.9700430683273192,164,0,0.0,523.0093808714882,855.6776295085292,0,0
677,The Crooked Billet,SW19 4RQ,London Borough of Merton,51.421481,-0.227747,2.0,8.8,0.9653381445698987,8,0,0.0,1547.82938514734,1465.494717030335,0,0
678,Hand in Hand,SW19 4RQ,London Borough of Merton,51.421606,-0.227397,1.0,8.7,0.945047142358282,8,0,0.0,1523.11251863856,1477.4364740774256,0,0
679,The Castle,SW17 0RG,London Borough of Wandsworth,51.428772,-0.167465,1.0,8.2,0.9738936095914328,211,1,0.0,112.40554638761355,944.2864995660034,1,0
680,The Antelope,SW17 9NG,London Borough of Wandsworth,51.425982,-0.165772,2.0,8.0,0.9713514142707484,207,1,0.0,250.71567633507448,622.7536663209213,1,0
681,The Trafalgar Arms,SW17 0RT,London Borough of Wandsworth,51.424963,-0.171326,1.0,7.8,0.9658922127808172,194,1,0.0,394.4452855750682,857.6199214673712,1,0
682,Dog & Fox,SW19 5EA,London Borough of Merton,51.425105,-0.2176,3.0,8.0,0.9577464788732394,20,0,0.0,911.0864907008284,1059.3083735265548,0,0
683,The Selkirk,SW17 0ES,London Borough of Wandsworth,51.430251,-0.169403,1.0,7.8,0.9605889884763124,190,1,0.0,291.5044290584745,1155.344837478698,1,0
684,Gorringe Park,SW17 9JR,London Borough of Merton,51.419349,-0.161744,1.0,7.5,0.9632243045047142,97,0,1.0,1032.4244887147302,270.7710561327025,0,1
685,Graveney and Meadow,SW17 9NA,London Borough of Wandsworth,51.426957,-0.166918,2.0,7.6,0.912752880921895,210,1,0.0,116.302517727488,757.094782638276,1,0
686,The Alexandra,SW19 7NE,London Borough of Merton,51.421982,-0.208058,2.0,7.3,0.9800814806192528,110,1,2.0,181.5404904552526,314.4869505231158,1,1
687,Hand & Racquet,SW19 7NE,London Borough of Merton,51.421828,-0.207877,1.0,7.3,0.9567244791060412,114,1,2.0,170.05828272098103,297.2290879338207,1,1
688,The Loft,SW19 7NE,London Borough of Merton,51.42188,-0.207937,1.0,7.1,0.193746944476778,112,1,2.0,173.6530422295978,302.92625366265776,1,1
689,The Trafalgar,SW19 2JY,London Borough of Merton,51.413675,-0.189038,1.0,6.2,0.8700477243627052,78,1,0.0,296.84521756051106,1305.001409753341,1,0
690,Leather Bottle,SW17 0NY,London Borough of Wandsworth,51.436893,-0.187055,1.0,7.0,0.9590967291351414,48,0,1.0,868.8619420870647,60.61014174899765,0,1
691,Ganleys Irish Bar,SM4 5HP,London Borough of Merton,51.402421,-0.193378,1.0,6.5,0.9895052962402514,65,0,3.0,87.4909806129631,148.63802026872406,1,1
692,Prince of Wales,SW19 3TA,London Borough of Merton,51.420499,-0.206212,1.0,6.6,0.9831661040623908,130,1,2.0,175.27807846701532,179.54173170734722,1,1
693,Leather Bottle,SW19 3NW,London Borough of Merton,51.411214,-0.208993,1.0,6.5,0.9374135723431498,35,0,0.0,1224.3973982128402,1151.766445821523,0,0
694,The Garratt & Gauge,SW19 3TA,London Borough of Merton,51.420182,-0.206038,1.0,6.2,0.9433546734955186,134,1,2.0,206.36154268545232,183.99112454953053,1,1
695,J J Moons,SW17 0RN,London Borough of Wandsworth,51.427802,-0.168509,1.0,6.2,0.9885764171807706,203,1,0.0,41.47309305781444,899.4909420509314,1,0
696,Wibbas Down Inn,SW19 1QT,London Borough of Merton,51.418994,-0.202551,1.0,5.9,0.9822325689675242,117,1,2.0,389.6864494374821,243.7034888514479,1,1
697,The Edward Rayne,SW20 8ND,London Borough of Merton,51.409781,-0.228875,1.0,6.1,0.8851006867652195,31,0,1.0,2118.3112644326097,260.4881366460637,0,1
698,O'Neill's,SW19 1RQ,London Borough of Merton,51.419803,-0.20261,1.0,5.6,0.8679525084390641,132,1,2.0,313.3498335392935,160.35371040863296,1,1
699,The Swan,SW19 4SU,London Borough of Merton,51.420737,-0.220607,1.0,5.7,0.9527039925503434,13,0,0.0,1061.0142560468316,1167.5153897538128,0,0
700,Raynes Park Tavern,SW20 0LA,London Borough of Merton,51.409584,-0.230731,1.0,5.3,0.942206960772902,43,0,1.0,2232.0800632228693,362.0589414702571,0,1
701,The Woodman,SW19 8DR,London Borough of Merton,51.433656,-0.195965,1.0,5.1,0.9527784891165172,9,1,1.0,187.57248170509223,275.9466537072921,1,1
702,The Black Lion,E13 0AD,London Borough of Newham,51.531054,0.02066,1.0,7.8,0.9691258293563032,145,1,0.0,282.1396285974582,838.7072518668782,1,0
703,The Galvanisers Union,E3 3LL,London Borough of Tower Hamlets,51.523134,-0.012377,1.0,8.9,0.9868723082295424,147,1,0.0,172.429388228329,835.1032321875495,1,0
704,Forest Tavern,E7 9BB,London Borough of Newham,51.549327,0.022027,1.0,8.3,0.9285089046676754,148,0,1.0,1773.0230725532365,220.218921267783,0,1
705,Loading Bar,E15 4PH,London Borough of Newham,51.539999,0.00323,1.0,8.1,0.900353858689326,363,1,3.0,427.8360542052213,95.60086442442908,1,1
706,The Millers Well,E6 2JX,London Borough of Newham,51.53347,0.056565,1.0,7.9,0.9962542195320684,196,0,3.0,704.9121914975157,187.32407156456216,0,1
707,Boleyn Tavern,E6 1PW,London Borough of Newham,51.530377,0.038101,1.0,7.2,0.9840065184495402,134,0,0.0,609.8462752696303,860.8687740573828,0,0
708,Golden Fleece,E12 5DB,London Borough of Newham,51.554814,0.042054,1.0,6.9,0.962556163426842,37,0,0.0,1871.8619616529463,752.3154899713718,0,0
709,Cart and Horses,E15 1PF,London Borough of Newham,51.545827,0.004225,1.0,6.7,0.919152601559772,209,0,0.0,706.124640802313,721.6983806161501,0,0
710,The Holly Tree,E7 0DZ,London Borough of Waltham Forest,51.555848,0.020425,1.0,6.6,0.946292631824002,63,0,0.0,1650.1143513362604,846.2057631495933,0,0
711,The Bat and Ball,E20 1EJ,London Borough of Newham,51.5425649,-0.0069308030868905,1.0,6.5,0.9906111046443952,166,1,0.0,265.2657874621962,570.3368821116205,1,0
712,Fox at Connaught,E16 1JR,London Borough of Newham,51.508709,0.039416,1.0,6.4,0.9670213013618904,33,0,0.0,2639.3692959390296,911.6322787946934,0,0
713,King Edward VII,E15 4BQ,London Borough of Newham,51.54106,0.002778,1.0,6.3,0.9569130485391688,355,1,3.0,377.24044686526827,212.64541316091388,1,1
714,The Abbey Tap,E15 4QS,London Borough of Newham,51.540283,-7.7e-05,1.0,6.3,0.9743405889884764,302,0,4.0,203.69448998564997,302.19078315470483,1,1
715,The Goldengrove,E15 1NS,London Borough of Newham,51.544258,0.004182,1.0,6.2,0.9905366080782214,234,0,0.0,587.0342591125396,547.2124035295034,0,0
716,The Queens,E13 9JJ,London Borough of Newham,51.534419,0.035444,1.0,5.6,0.9457339075776976,191,1,0.0,143.1168160362774,1112.4634002751343,1,0
717,Custom House Hotel Pub,E16 3BY,London Borough of Newham,51.510029,0.026677,1.0,6.2,0.8557490396927017,112,0,0.0,1913.0381238086595,1417.3812046885498,0,0
718,Fox,E16 1DR,London Borough of Newham,51.508935,0.025185,1.0,6.0,0.9769037364683972,102,0,0.0,1760.4516498756775,1528.8454521518477,0,0
719,The Hudson Bay,E7 9PA,London Borough of Newham,51.545729,0.026148,1.0,5.7,0.9737539285298568,195,0,3.0,1288.927546447674,347.4075335776957,0,1
720,Ye Old Black Bull,E15 4BQ,London Borough of Newham,51.540274,0.000925,1.0,5.5,0.9228913979746246,313,1,3.0,267.1860736689809,239.44469077495555,1,1
721,The Langthorne,E15 4QS,London Borough of Newham,51.5403,0.000299,1.0,5.4,0.8576580142009079,304,1,4.0,226.16981387237453,279.24667439564934,1,1
722,Windsor House,E6 5NT,London Borough of Newham,51.514864,0.061024,1.0,5.2,0.9243161448027004,69,0,0.0,2780.042521980441,1097.7620109114014,0,0
723,Duke of Edinburgh,E11 2EY,London Borough of Redbridge,51.582437,0.027891,1.0,8.0,0.958859271330462,36,1,0.0,527.0236605058029,717.5778775765615,0,0
724,The Red Lion,E11 3AA,London Borough of Waltham Forest,51.567909,0.011031,2.0,8.7,0.9831824001862414,92,1,2.0,255.0142115363616,138.00296035343774,1,1
725,The Birds,E11 3AA,London Borough of Waltham Forest,51.569096,0.012215,1.0,8.1,0.9682993830753114,89,1,2.0,345.6089283871229,168.21329890827238,1,1
726,The North Star,E11 3AR,London Borough of Waltham Forest,51.569834,0.015416,1.0,7.7,0.944399953439646,78,0,2.0,581.0123913791554,365.9792655626024,0,1
727,The George,E11 2RL,London Borough of Redbridge,51.575967,0.028148,1.0,7.3,0.9848609009428472,32,1,1.0,48.97417516031301,311.9741087805023,1,1
728,The Cuckfield,E11 2AA,London Borough of Redbridge,51.579388,0.024926,2.0,7.3,0.9706436968920964,47,2,1.0,258.22803535804974,328.9011774614389,1,1
729,O'Neill's,IG1 4DW,London Borough of Redbridge,51.55901,0.07082,1.0,7.3,0.9469561168664882,301,0,1.0,1967.8750502257935,152.5122462016431,0,1
730,The Great Spoon of Ilford,IG1 4LZ,London Borough of Redbridge,51.561995,0.068709,1.0,6.7,0.9851705272960074,230,0,0.0,1619.8596884691883,515.092001575703,0,0
731,Unicorn,IG5 0NY,London Borough of Redbridge,51.591821,0.062878,1.0,6.3,0.9736864160167618,37,0,0.0,1721.720771396154,1279.8466017443689,0,0
732,O'Neill's,E11 3AW,London Borough of Waltham Forest,51.570637,0.015266,1.0,6.3,0.9783866837387964,79,0,2.0,604.157507681798,365.7532925431098,0,1
733,The Red House,IG4 5BG,London Borough of Redbridge,51.576815,0.044797,1.0,5.3,0.8720684437201722,39,1,0.0,82.69877367533401,1456.5842572494978,1,0
